MANDT;ID;NAME;FORM;STREET;POSTBOX;POSTCODE;CITY;COUNTRY;REGION;TELEPHONE;CUSTTYPE;DISCOUNT;LANGU;EMAIL;WEBUSER
100;00002188;Friedrich Moyano;Herr;Friedensallee 90;;63263;Neu-Isenburg;DE;;06227 12345;P;015;D;Friedrich_Moyano@Neu-Isenburg.net;
100;00002189;Sophie Pratt;Frau;Mutterstadter Str. 85;;67105;Schifferstadt;DE;;0049 6235 93317;P;000;D;Sophie_Pratt@Schifferstadt.net;
100;00002190;Annemarie Heller;Frau;Stauboernchenstrasse 266;;67663;Kaiserslautern;DE;RHP;0631 2052399;P;005;D;Annemarie_Heller@Kaiserslautern.net;
100;00002191;Sophie Koslowski;Frau;Mutterstadter Str. 50;;67105;Schifferstadt;DE;;0049 6235 93317;P;010;D;Sophie_Koslowski@Schifferstadt.net;
100;00002192;Irmtraut Gutenberg;Frau;Max-Planck-Str. 4;;63150;Heusenstamm;DE;;06104 554433;P;015;D;Irmtraut_Gutenberg@Heusenstamm.net;
100;00002193;Theresia Schneider;Frau;Arndtstrasse 178;;71116;Gaertringen;DE;;07034 / 299934;P;000;D;Theresia_Schneider@Gaertringen.net;
100;00002194;Holm Deichgraeber;Herr;Muehltalstr. 123;;69121;Heidelberg;DE;;06221 54321;P;005;D;Holm_Deichgraeber@Heidelberg.net;
100;00002195;Guenther Deichgraeber;Herr;Jacobistrasse 169;;79104;Freiburg;DE;;0761 475633;P;010;D;Guenther_Deichgraeber@Freiburg.net;
100;00002196;Ruth Kirk;Frau;Melissenstr. 142;;41466;Neuss;DE;;02131 465750;P;015;D;Ruth_Kirk@Neuss.net;
100;00002197;Jean-Luc Leisert;Herr;280 Rue Balzac;;75839;Paris;FR;;+33 10 3387 23428;P;000;F;Jean-Luc_Leisert@Paris.net;
100;00002198;Anneliese Sisko;Frau;Am Deich 156;;23056;Buxtehude;DE;;02033 897;P;005;D;Anneliese_Sisko@Buxtehude.net;
100;00002199;Christine Dumbach;Frau;Emil-Heckel-Str. 174;;68163;Mannheim;DE;;0621/812547;P;010;D;Christine_Dumbach@Mannheim.net;
100;00002200;Salvador Sessler;Sr.;84 Piedad;;41006;Sevilla;ES;;953345728;P;015;S;Salvador_Sessler@Sevilla.net;
100;00002201;Siegfried Benjamin;Herr;Schillerstr. 37;;15344;Strausberg;DE;;03342 365749;P;000;D;Siegfried_Benjamin@Strausberg.net;
100;00002202;Stephen R.J.Martin;Herr;Arionweg 186;;68723;Schwetzingen;DE;;06202 12345;P;005;D;Stephen_Martin@Schwetzingen.net;
100;00002203;Guillermo Neubasler;Mr.;125 Pza. Pablo Ruiz Picasso;;28020;Madrid;ES;;34914567200;P;010;S;Guillermo_Neubasler@Madrid.net;
100;00002204;Fabio Lautenbach;Mr.;Via Giulio Cesare 134;;00195;Roma;IT;;3452738785;P;015;I;Fabio_Lautenbach@Roma.net;
100;00002205;Christoph Koslowski;Mr;35 Federal Avenue;;17844;Washington;US;;221 784 4478;P;000;E;Christoph_Koslowski@Washington.net;
100;00002206;Achim Prinz;Herr;Rankestr. 231;;76137;Karlsruhe;DE;;0721 37758;P;005;D;Achim_Prinz@Karlsruhe.net;
100;00002207;Dominik D´Oultrement;Herr;Albert-Schweitzer-Str. 197;;75305;Neuenburg;DE;;07082/8950;P;010;D;Dominik_D´Oultrement@Neuenburg.net;
100;00002208;Andrej Vrsic;Herr;93 Poklukarjeva;;1000;Ljubljana;SI;;00386 61 277543;P;015;D;Andrej_Vrsic@Ljubljana.net;
100;00002209;Dr. Carmel A. Pratt;Dr.;98 Oak Street;;07666;Teaneck;US;;973-331-3069;P;000;E;Carmel_Pratt@Teaneck.net;
100;00002210;Anne-Marie Jacqmain;Frau;Marktplatz 159;;90419;Nuernberg;DE;Bay;0911 584 365;P;005;D;Anne-Marie_Jacqmain@Nuernberg.net;
100;00002211;Ulla Legrand;Frau;Gruenlingweg 240;;69180;Wiesloch;DE;;06222 12345;P;010;D;Ulla_Legrand@Wiesloch.net;
100;00002212;Christoph Sudhoff;Mr;65 Federal Avenue;;17844;Washington;US;;221 784 4478;P;015;E;Christoph_Sudhoff@Washington.net;
100;00002213;Uli Buehler;Frau;Franz-Marc-Str. 243;;70111;Reutlingen;DE;;0734 372509;P;000;D;Uli_Buehler@Reutlingen.net;
100;00002214;Illya Mechler;Herr;Im Warmet 239;;69231;Rauenberg;DE;;0800 700707;P;005;D;Illya_Mechler@Rauenberg.net;
100;00002215;Anne-Marie Koller;Frau;Marktplatz 253;;90419;Nuernberg;DE;Bay;0911 584 365;P;010;D;Anne-Marie_Koller@Nuernberg.net;
100;00002216;Gisela Kramer;Frau;Goeckinghofstr. 228;;58332;Schwelm;DE;;02336/934587;P;015;D;Gisela_Kramer@Schwelm.net;
100;00002217;Thomas Meier;Mr.;34 Lake Shore Drive;;60657;Chicago;US; IL;312 781 8000;P;000;E;Thomas_Meier@Chicago.net;
100;00002218;Mathilde Pratt;Frau;Erlengrund 46;;68789;St. Leon-Rot;DE;;06227 13813;P;005;D;Mathilde_Pratt@St.Leon-Rot.net;
100;00002219;Fabio Benz;Mr.;Via Giulio Cesare 250;;00195;Roma;IT;;3452738785;P;010;I;Fabio_Benz@Roma.net;
100;00002220;Lothar Kirk;Herr;Hauptstr. 262;;69180;Walldorf;DE;;06227 12345;P;015;D;Lothar_Kirk@Walldorf.net;
100;00002221;Illya Columbo;Herr;Im Warmet 10;;69231;Rauenberg;DE;;0800 700707;P;000;D;Illya_Columbo@Rauenberg.net;
100;00002222;Roland Madeira;Herr;Gemeindestr. 126;;79761;Waldshut;DE;;07751 800753;P;005;D;Roland_Madeira@Waldshut.net;
100;00002223;Benjamin Moyano;Mr;95 Voodoo Avenue;;63728;New Orleans;US;;+1 552 48959 68876;P;010;E;Benjamin_Moyano@NewOrleans.net;
100;00002224;Lee Sessler;Mr.;198 17th St.;;09765;Boulder;US;;516-865-1547;P;015;E;Lee_Sessler@Boulder.net;
100;00002225;Johann Kramer;Herr;Ausfallstr. 116;;11111;Berlin;DE;;030 72545675;P;000;D;Johann_Kramer@Berlin.net;
100;00002226;Christa Kirk;Frau;Ausserhalb 146;;64342;Seeheim-Jugenheim;DE;;06157 93123;P;005;D;Christa_Kirk@Seeheim-Jugenheim.net;
100;00002227;August Domenech;Herr;Alte Reichsstr. 99;;66464;Homburg;DE;;06841 53232;P;010;D;August_Domenech@Homburg.net;
100;00002228;Carmel Weiss;Dr.;245 Oak Street;;07666;Teaneck;US;;973-331-3069;P;015;E;Carmel_Weiss@Teaneck.net;
100;00002229;August Meier;Herr;Alte Reichsstr. 189;;66464;Homburg;DE;;06841 53232;P;000;D;August_Meier@Homburg.net;
100;00002230;Christoph Neubasler;Mr;172 Federal Avenue;;17844;Washington;US;;221 784 4478;P;005;E;Christoph_Neubasler@Washington.net;
100;00002231;Irmtraut Kreiss;Frau;Max-Planck-Str. 67;;63150;Heusenstamm;DE;;06104 554433;P;010;D;Irmtraut_Kreiss@Heusenstamm.net;
100;00002232;Mathilde Kramer;Frau;Erlengrund 211;;68789;St. Leon-Rot;DE;;06227 13813;P;015;D;Mathilde_Kramer@St.Leon-Rot.net;
100;00002233;Cindy Rahn;Mrs;254 Windstone Drive;;76018;Arlington;US;TX;817 472 1902;P;000;E;Cindy_Rahn@Arlington.net;
100;00002234;Marta Picard;Sra.;109 Camelias;;08014;Barcelona;ES;;932374423;P;005;S;Marta_Picard@Barcelona.net;
100;00002235;Peter Zimmermann;Herr;Karl-Marx-Allee 164;;16233;Potsdam;DE;;03224 78655;P;010;D;Peter_Zimmermann@Potsdam.net;
100;00002236;Kurt Prinz;Dr.;Waldmann 179;;69207;Kurt;DE;;06221 922 053;P;015;D;Kurt_Prinz@Kurt.net;
100;00002237;Andrej Buehler;Herr;205 Poklukarjeva;;1000;Ljubljana;SI;;00386 61 277543;P;000;D;Andrej_Buehler@Ljubljana.net;
100;00002238;Hendrik Pan;Herr;Auf dem Huegel 41;;75757;Elsenz;DE;;07272 757575;P;005;D;Hendrik_Pan@Elsenz.net;
100;00002239;Christine Columbo;Frau;Emil-Heckel-Str. 153;;68163;Mannheim;DE;;0621/812547;P;010;D;Christine_Columbo@Mannheim.net;
100;00002240;Annemarie Waldmann;Frau;Stauboernchenstrasse 166;;67663;Kaiserslautern;DE;RHP;0631 2052399;P;015;D;Annemarie_Waldmann@Kaiserslautern.net;
100;00002241;Guenther Lindwurm;Herr;Jacobistrasse 177;;79104;Freiburg;DE;;0761 475633;P;000;D;Guenther_Lindwurm@Freiburg.net;
100;00002242;Lee Koller;Mr.;236 17th St.;;09765;Boulder;US;;516-865-1547;P;005;E;Lee_Koller@Boulder.net;
100;00002243;Kurt Delon;Dr.;Waldmann 17;;69207;Kurt;DE;;06221 922 053;P;010;D;Kurt_Delon@Kurt.net;
100;00002244;Thilo Picard;Herr;Zwischergasse 47;;23496;Dielheim;DE;;1234 5678900386;P;015;D;Thilo_Picard@Dielheim.net;
100;00002245;Christine Benz;Frau;Emil-Heckel-Str. 191;;68163;Mannheim;DE;;0621/812547;P;000;D;Christine_Benz@Mannheim.net;
100;00002246;Achim Fischmann;Herr;Rankestr. 217;;76137;Karlsruhe;DE;;0721 37758;P;005;D;Achim_Fischmann@Karlsruhe.net;
100;00002247;Siegfried Gahl;Herr;Schillerstr. 21;;15344;Strausberg;DE;;03342 365749;P;010;D;Siegfried_Gahl@Strausberg.net;
100;00002248;Siegfried Waldmann;Herr;Schillerstr. 92;;15344;Strausberg;DE;;03342 365749;P;015;D;Siegfried_Waldmann@Strausberg.net;
100;00002249;Ulla Neubasler;Frau;Gruenlingweg 218;;69180;Wiesloch;DE;;06222 12345;P;000;D;Ulla_Neubasler@Wiesloch.net;
100;00002250;Illya Ryan;Herr;Im Warmet 157;;69231;Rauenberg;DE;;0800 700707;P;005;D;Illya_Ryan@Rauenberg.net;
100;00002251;Allen Domenech;Mr.;131 Sagamore St.;;17758;N. Massapequa;US;;201-692-8128;P;010;E;Allen_Domenech@N.Massapequa.net;
100;00002252;Salvador Kirk;Sr.;145 Piedad;;41006;Sevilla;ES;;953345728;P;015;S;Salvador_Kirk@Sevilla.net;
100;00002253;Achim Leisert;Herr;Rankestr. 226;;76137;Karlsruhe;DE;;0721 37758;P;000;D;Achim_Leisert@Karlsruhe.net;
100;00002254;Jean Miguel;M;271 rue Voltaire;;B - 1030;Bruxelles;BE;;+32 2 202 1638;P;005;F;Jean_Miguel@Bruxelles.net;
100;00002255;Simon Henry;M;rue de Moillebeau 260;;1211;Genève;CH;;+41 22 730 4003;P;010;F;Simon_Henry@Genève.net;
100;00002256;Amelie Waldmann;Frau;Froschstr. 82;;68753;Amelie;DE;;07254 953350;P;015;D;Amelie_Waldmann@Amelie.net;
100;00002257;Horst Eichbaum;Herr;Elzstrasse 44;;79312;Emmendingen;DE;;07641 927813;P;000;D;Horst_Eichbaum@Emmendingen.net;
100;00002258;Matthias Mechler;Herr;Gartenstr. 12;;69123;Heidelberg;DE;;07254 6442;P;005;D;Matthias_Mechler@Heidelberg.net;
100;00002259;Salvador Henry;Sr.;275 Piedad;;41006;Sevilla;ES;;953345728;P;010;S;Salvador_Henry@Sevilla.net;
100;00002260;Simon Zimmermann;M;rue de Moillebeau 130;;1211;Genève;CH;;+41 22 730 4003;P;015;F;Simon_Zimmermann@Genève.net;
100;00002261;Georg Miguel;Herr;Caspar-David-Friedrich-Str. 18;;69190;Walldorf;DE;;06227/57188;P;000;D;Georg_Miguel@Walldorf.net;
100;00002262;Ludwig Hansmann;Herr;Wilhelminentr. 155;;64283;Darmstadt;DE;;06151 77372;P;005;D;Ludwig_Hansmann@Darmstadt.net;
100;00002263;Ida Legrand;Frau;Dudweilerstr. 39;;66386;St. Ingbert;DE;;06894 194285;P;010;D;Ida_Legrand@St.Ingbert.net;
100;00002264;Marta Moyano;Sra.;122 Camelias;;08014;Barcelona;ES;;932374423;P;015;S;Marta_Moyano@Barcelona.net;
100;00002265;Anna Kramer;Frau;N7, 152;;68161;Mannheim;DE;;0621/25871;P;000;D;Anna_Kramer@Mannheim.net;
100;00002266;Sophie Heller;Frau;Mutterstadter Str. 257;;67105;Schifferstadt;DE;;0049 6235 93317;P;005;D;Sophie_Heller@Schifferstadt.net;
100;00002267;Salvador Matthaeus;Sr.;120 Piedad;;41006;Sevilla;ES;;953345728;P;010;S;Salvador_Matthaeus@Sevilla.net;
100;00002268;Thilo Sommer;Herr;Zwischergasse 24;;23496;Dielheim;DE;;1234 5678900386;P;015;D;Thilo_Sommer@Dielheim.net;
100;00002269;Lee Schneider;Mr.;104 17th St.;;09765;Boulder;US;;516-865-1547;P;000;E;Lee_Schneider@Boulder.net;
100;00002270;Laura Lautenbach;Frau;Raupelsweg 138;;60118;Mainz;DE;;06221 934 432;P;005;D;Laura_Lautenbach@Mainz.net;
100;00002271;Andreas Gutenberg;Herr;Hasnerstrasse 124;;4020;Linz;AT;;0732 652149;P;010;D;Andreas_Gutenberg@Linz.net;
100;00002272;Fabio Montero;Mr.;Via Giulio Cesare 187;;00195;Roma;IT;;3452738785;P;015;I;Fabio_Montero@Roma.net;
100;00002273;Hendrik Hoffen;Herr;Auf dem Huegel 69;;75757;Elsenz;DE;;07272 757575;P;000;D;Hendrik_Hoffen@Elsenz.net;
100;00002274;Benjamin Hoffen;Mr;49 Voodoo Avenue;;63728;New Orleans;US;;+1 552 48959 68876;P;005;E;Benjamin_Hoffen@NewOrleans.net;
100;00002275;Fabio Hoffen;Mr.;Via Giulio Cesare 235;;00195;Roma;IT;;3452738785;P;010;I;Fabio_Hoffen@Roma.net;
100;00002276;Irmtraut Meier;Frau;Max-Planck-Str. 143;;63150;Heusenstamm;DE;;06104 554433;P;015;D;Irmtraut_Meier@Heusenstamm.net;
100;00002277;Annemarie Koslowski;Frau;Stauboernchenstrasse 129;;67663;Kaiserslautern;DE;RHP;0631 2052399;P;000;D;Annemarie_Koslowski@Kaiserslautern.net;
100;00002278;Laura Hansmann;Frau;Raupelsweg 170;;60118;Mainz;DE;;06221 934 432;P;005;D;Laura_Hansmann@Mainz.net;
100;00002279;Ulla D´Oultrement;Frau;Gruenlingweg 144;;69180;Wiesloch;DE;;06222 12345;P;010;D;Ulla_D´Oultrement@Wiesloch.net;
100;00002280;Dominik Sisko;Herr;Albert-Schweitzer-Str. 176;;75305;Neuenburg;DE;;07082/8950;P;015;D;Dominik_Sisko@Neuenburg.net;
100;00002281;Dominik Hansmann;Herr;Albert-Schweitzer-Str. 184;;75305;Neuenburg;DE;;07082/8950;P;000;D;Dominik_Hansmann@Neuenburg.net;
100;00002282;Benjamin Domenech;Mr;209 Voodoo Avenue;;63728;New Orleans;US;;+1 552 48959 68876;P;005;E;Benjamin_Domenech@NewOrleans.net;
100;00002283;Mr. Thomas J. Ryan;Mr.;162 Lake Shore Drive;;60657;Chicago;US; IL;312 781 8000;P;010;E;Thomas_Ryan@Chicago.net;
100;00002284;Adam Gahl;Herr;Heidelberger Str. 135;;69483;Wald-Michelbach;DE;;06207 4138;P;015;D;Adam_Gahl@Wald-Michelbach.net;
100;00002285;Anna Buchholm;Frau;Lerchenstr. 97;;86343;Koenigsbrunn;DE;;08912 44376;P;000;D;Anna_Buchholm@Koenigsbrunn.net;
100;00002286;Horst Moyano;Herr;Elzstrasse 121;;79312;Emmendingen;DE;;07641 927813;P;005;D;Horst_Moyano@Emmendingen.net;
100;00002287;Thomas Dumbach;Mr.;269 Lake Shore Drive;;60657;Chicago;US; IL;312 781 8000;P;010;E;Thomas_Dumbach@Chicago.net;
100;00002288;Adam Schneider;Herr;Heidelberger Str. 75;;69483;Wald-Michelbach;DE;;06207 4138;P;015;D;Adam_Schneider@Wald-Michelbach.net;
100;00002289;Horst Domenech;Herr;Elzstrasse 89;;79312;Emmendingen;DE;;07641 927813;P;000;D;Horst_Domenech@Emmendingen.net;
100;00002290;Walter Gueldenpfennig;Herr;Carl-Metz Strasse 222;;68163;Mannheim;DE;;0049 621 8282693;P;005;D;Walter_Gueldenpfennig@Mannheim.net;
100;00002291;Lothar Prinz;Herr;Hauptstr. 56;;69180;Walldorf;DE;;06227 12345;P;010;D;Lothar_Prinz@Walldorf.net;
100;00002292;Roland Moyano;Herr;Gemeindestr. 103;;79761;Waldshut;DE;;07751 800753;P;015;D;Roland_Moyano@Waldshut.net;
100;00002293;Uli Delon;Frau;Franz-Marc-Str. 7;;70111;Reutlingen;DE;;0734 372509;P;000;D;Uli_Delon@Reutlingen.net;
100;00002294;Pierre Legrand;M;18 route de Pégomas;;06130;Grasse;FR;;+33 2 72 69 00 32;P;005;F;Pierre_Legrand@Grasse.net;
100;00002295;Chantal Montero;Mme;258 rue Nieuport;;78140;Vélizy;FR;;0134 63 1919;P;010;F;Chantal_Montero@Vélizy.net;
100;00002296;Uli Hoffen;Frau;Franz-Marc-Str. 26;;70111;Reutlingen;DE;;0734 372509;P;015;D;Uli_Hoffen@Reutlingen.net;
100;00002297;Chantal Koller;Mme;29 rue Nieuport;;78140;Vélizy;FR;;0134 63 1919;P;000;F;Chantal_Koller@Vélizy.net;
100;00002298;Dominik Mechler;Herr;Albert-Schweitzer-Str. 32;;75305;Neuenburg;DE;;07082/8950;P;005;D;Dominik_Mechler@Neuenburg.net;
100;00002299;August Miguel;Herr;Alte Reichsstr. 38;;66464;Homburg;DE;;06841 53232;P;005;D;August_Miguel@Homburg.net;
100;00002300;Benjamin Hansmann;Mr;154 Voodoo Avenue;;63728;New Orleans;US;;+1 552 48959 68876;P;010;E;Benjamin_Hansmann@NewOrleans.net;
100;00002301;Gisela Sudhoff;Frau;Goeckinghofstr. 150;;58332;Schwelm;DE;;02336/934587;P;015;D;Gisela_Sudhoff@Schwelm.net;
100;00002302;James Henry;Herr;60 Golden Gate Drive;;22334;San Francisco;US;;+1 240 27589 29874;P;000;E;James_Henry@SanFrancisco.net;
100;00002303;Johann Miguel;Herr;Ausfallstr. 81;;11111;Berlin;DE;;030 72545675;P;005;D;Johann_Miguel@Berlin.net;
100;00002304;August Benz;Herr;Alte Reichsstr. 48;;66464;Homburg;DE;;06841 53232;P;010;D;August_Benz@Homburg.net;
100;00002305;Johann Deichgraeber;Herr;Ausfallstr. 194;;11111;Berlin;DE;;030 72545675;P;015;D;Johann_Deichgraeber@Berlin.net;
100;00002306;Ludwig Sudhoff;Herr;Wilhelminentr. 19;;64283;Darmstadt;DE;;06151 77372;P;000;D;Ludwig_Sudhoff@Darmstadt.net;
100;00002307;Salvador D´Oultrement;Sr.;88 Piedad;;41006;Sevilla;ES;;953345728;P;005;S;Salvador_D´Oultrement@Sevilla.net;
100;00002308;Christa Leisert;Frau;Ausserhalb 246;;64342;Seeheim-Jugenheim;DE;;06157 93123;P;010;D;Christa_Leisert@Seeheim-Jugenheim.net;
100;00002309;Andreas Marshall;Herr;Hasnerstrasse 216;;4020;Linz;AT;;0732 652149;P;015;D;Andreas_Marshall@Linz.net;
100;00002310;Irmtraut Prinz;Frau;Max-Planck-Str. 242;;63150;Heusenstamm;DE;;06104 554433;P;000;D;Irmtraut_Prinz@Heusenstamm.net;
100;00002311;Dominik Dumbach;Herr;Albert-Schweitzer-Str. 114;;75305;Neuenburg;DE;;07082/8950;P;005;D;Dominik_Dumbach@Neuenburg.net;
100;00002312;Holm Moyano;Herr;Muehltalstr. 223;;69121;Heidelberg;DE;;06221 54321;P;010;D;Holm_Moyano@Heidelberg.net;
100;00002313;Benjamin Wohl;Mr;264 Voodoo Avenue;;63728;New Orleans;US;;+1 552 48959 68876;P;015;E;Benjamin_Wohl@NewOrleans.net;
100;00002314;Peter Gutenberg;Herr;Karl-Marx-Allee 9;;16233;Potsdam;DE;;03224 78655;P;000;D;Peter_Gutenberg@Potsdam.net;
100;00002315;Lothar Detemple;Herr;Stiftsbogen 94;;81375;Muenchen;DE;BAY;089 8828838;P;005;D;Lothar_Detemple@Muenchen.net;
100;00002316;Johannes Lindwurm;Herr;Leichhof 100;;55128;Mainz;DE;;06131 125627;P;010;D;Johannes_Lindwurm@Mainz.net;
100;00002317;Roland Fischmann;Herr;Gemeindestr. 5;;79761;Waldshut;DE;;07751 800753;P;015;D;Roland_Fischmann@Waldshut.net;
100;00002318;Thomas Benjamin;Mr.;132 Lake Shore Drive;;60657;Chicago;US; IL;312 781 8000;P;000;E;Thomas_Benjamin@Chicago.net;
100;00002319;Walter Madeira;Herr;Carl-Metz Strasse 107;;68163;Mannheim;DE;;0049 621 8282693;P;005;D;Walter_Madeira@Mannheim.net;
100;00002320;Guillermo Illner;Mr.;210 Pza. Pablo Ruiz Picasso;;28020;Madrid;ES;;34914567200;P;010;S;Guillermo_Illner@Madrid.net;
100;00002321;Mathilde Rahn;Frau;Erlengrund 160;;68789;St. Leon-Rot;DE;;06227 13813;P;015;D;Mathilde_Rahn@St.Leon-Rot.net;
100;00002322;Andrej Sudhoff;Herr;161 Poklukarjeva;;1000;Ljubljana;SI;;00386 61 277543;P;000;D;Andrej_Sudhoff@Ljubljana.net;
100;00002323;Thilo Buehler;Herr;Zwischergasse 276;;23496;Dielheim;DE;;1234 5678900386;P;005;D;Thilo_Buehler@Dielheim.net;
100;00002324;Lothar Lautenbach;Herr;Hauptstr. 42;;69180;Walldorf;DE;;06227 12345;P;010;D;Lothar_Lautenbach@Walldorf.net;
100;00002325;Irmtraut Kramer;Frau;Max-Planck-Str. 252;;63150;Heusenstamm;DE;;06104 554433;P;015;D;Irmtraut_Kramer@Heusenstamm.net;
100;00002326;Astrid Detemple;Frau;Karl-Schwaner-Str. 196;;68219;Mannheim;DE;;0621 801740;P;000;D;Astrid_Detemple@Mannheim.net;
100;00002327;James Sisko;Herr;86 Golden Gate Drive;;22334;San Francisco;US;;+1 240 27589 29874;P;005;E;James_Sisko@SanFrancisco.net;
100;00002328;Amelie Mechler;Frau;Froschstr. 234;;68753;Amelie;DE;;07254 953350;P;010;D;Amelie_Mechler@Amelie.net;
100;00002329;Anna Marshall;Frau;Lerchenstr. 13;;86343;Koenigsbrunn;DE;;08912 44376;P;015;D;Anna_Marshall@Koenigsbrunn.net;
100;00002330;Anna Sudhoff;Frau;Lerchenstr. 127;;86343;Koenigsbrunn;DE;;08912 44376;P;000;D;Anna_Sudhoff@Koenigsbrunn.net;
100;00002331;Sophie Heller;Frau;Mutterstadter Str. 173;;67105;Schifferstadt;DE;;0049 6235 93317;P;005;D;Sophie_Heller@Schifferstadt.net;
100;00002332;Ida Columbo;Frau;Dudweilerstr. 51;;66386;St. Ingbert;DE;;06894 194285;P;010;D;Ida_Columbo@St.Ingbert.net;
100;00002333;Chantal Goelke;Mme;33 rue Nieuport;;78140;Vélizy;FR;;0134 63 1919;P;015;F;Chantal_Goelke@Vélizy.net;
100;00002334;Florian Benz;Herr;Gruenlingweg 261;;69180;Wiesloch;DE;;06222 12345;P;000;D;Florian_Benz@Wiesloch.net;
100;00002335;Thomas Fischmann;Mr.;204 Lake Shore Drive;;60657;Chicago;US; IL;312 781 8000;P;005;E;Thomas_Fischmann@Chicago.net;
100;00002336;Anne-Marie Gueldenpfennig;Frau;Marktplatz 136;;90419;Nuernberg;DE;Bay;0911 584 365;P;010;D;Anne-Marie_Gueldenpfennig@Nuernberg.net;
100;00002337;Laura Hoffen;Frau;Raupelsweg 28;;60118;Mainz;DE;;06221 934 432;P;015;D;Laura_Hoffen@Mainz.net;
100;00002338;Christine Gueldenpfennig;Frau;Emil-Heckel-Str. 62;;68163;Mannheim;DE;;0621/812547;P;000;D;Christine_Gueldenpfennig@Mannheim.net;
100;00002339;Allen Benz;Mr.;31 Sagamore St.;;17758;N. Massapequa;US;;201-692-8128;P;005;E;Allen_Benz@N.Massapequa.net;
100;00002340;Marta Vrsic;Sra.;244 Camelias;;08014;Barcelona;ES;;932374423;P;010;S;Marta_Vrsic@Barcelona.net;
100;00002341;Lee Gueldenpfennig;Mr.;163 17th St.;;09765;Boulder;US;;516-865-1547;P;015;E;Lee_Gueldenpfennig@Boulder.net;
100;00002342;Anneliese Gutenberg;Frau;Am Deich 267;;23056;Buxtehude;DE;;02033 897;P;000;D;Anneliese_Gutenberg@Buxtehude.net;
100;00002343;Kurt Detemple;Dr.;Waldmann 256;;69207;Kurt;DE;;06221 922 053;P;005;D;Kurt_Detemple@Kurt.net;
100;00002344;Jean-Luc Moyano;Herr;182 Rue Balzac;;75839;Paris;FR;;+33 10 3387 23428;P;010;F;Jean-Luc_Moyano@Paris.net;
100;00002345;Andrej Domenech;Herr;118 Poklukarjeva;;1000;Ljubljana;SI;;00386 61 277543;P;015;D;Andrej_Domenech@Ljubljana.net;
100;00002346;Benjamin Sommer;Mr;96 Voodoo Avenue;;63728;New Orleans;US;;+1 552 48959 68876;P;000;E;Benjamin_Sommer@NewOrleans.net;
100;00002347;Carmel Marshall;Dr.;215 Oak Street;;07666;Teaneck;US;;973-331-3069;P;005;E;Carmel_Marshall@Teaneck.net;
100;00002348;Annemarie Gutenberg;Frau;Stauboernchenstrasse 265;;67663;Kaiserslautern;DE;RHP;0631 2052399;P;010;D;Annemarie_Gutenberg@Kaiserslautern.net;
100;00002349;C. Wohl;Frau;Ausserhalb 40;;64342;Seeheim-Jugenheim;DE;;06157 93123;P;015;D;Christa_Wohl@Seeheim-Jugenheim.net;
100;00002350;Walter Benz;Herr;Carl-Metz Strasse 68;;68163;Mannheim;DE;;0049 621 8282693;P;000;D;Walter_Benz@Mannheim.net;
100;00002351;Florian Pan;Herr;Gruenlingweg 281;;69180;Wiesloch;DE;;06222 12345;P;005;D;Florian_Pan@Wiesloch.net;
100;00002352;Sophie Deichgraeber;Frau;Mutterstadter Str. 1;;67105;Schifferstadt;DE;;0049 6235 93317;P;010;D;Sophie_Deichgraeber@Schifferstadt.net;
100;00002353;Salvador Madeira;Sr.;74 Piedad;;41006;Sevilla;ES;;953345728;P;015;S;Salvador_Madeira@Sevilla.net;
100;00002354;Ruth Ryan;Frau;Melissenstr. 274;;41466;Neuss;DE;;02131 465750;P;000;D;Ruth_Ryan@Neuss.net;
100;00002355;Hendrik Jeremias;Herr;Auf dem Huegel 140;;75757;Elsenz;DE;;07272 757575;P;005;D;Hendrik_Jeremias@Elsenz.net;
100;00002356;Johannes Benjamin;Herr;Leichhof 141;;55128;Mainz;DE;;06131 125627;P;010;D;Johannes_Benjamin@Mainz.net;
100;00002357;Gisela Kreiss;Frau;Goeckinghofstr. 270;;58332;Schwelm;DE;;02336/934587;P;015;D;Gisela_Kreiss@Schwelm.net;
100;00002358;Illya Cesari;Herr;Im Warmet 206;;69231;Rauenberg;DE;;0800 700707;P;000;D;Illya_Cesari@Rauenberg.net;
100;00002359;Guenther Gueldenpfennig;Herr;Jacobistrasse 55;;79104;Freiburg;DE;;0761 475633;P;005;D;Guenther_Gueldenpfennig@Freiburg.net;
100;00002360;Irene Kirk;Frau;Akazienweg 201;;27299;Langwedel;DE;;04232 16212;P;010;D;Irene_Kirk@Langwedel.net;
100;00002361;Lothar Ryan;Herr;Hauptstr. 8;;69180;Walldorf;DE;;06227 12345;P;015;D;Lothar_Ryan@Walldorf.net;
100;00002362;Juan Columbo;Sr.;165 Fuenlabrada;;28017;Madrid;ES;;914782397;P;000;S;Juan_Columbo@Madrid.net;
100;00002363;Allen Goelke;Mr.;72 Sagamore St.;;17758;N. Massapequa;US;;201-692-8128;P;005;E;Allen_Goelke@N.Massapequa.net;
100;00002364;August Dumbach;Herr;Alte Reichsstr. 224;;66464;Homburg;DE;;06841 53232;P;010;D;August_Dumbach@Homburg.net;
100;00002365;Friedrich Hoffen;Herr;Friedensallee 168;;63263;Neu-Isenburg;DE;;06227 12345;P;015;D;Friedrich_Hoffen@Neu-Isenburg.net;
